ID,datum oddaje,vmesna postaja,teza
8093,4/4/2018,11/6/2017,10.81
8094,9/17/2018,4/5/2018,2.77
8095,7/8/2018,12/19/2017,9.94
8096,9/21/2018,12/18/2018,6.28
8097,8/26/2018,8/10/2017,13.76
8098,6/10/2018,12/20/2017,17.17
8099,9/2/2018,6/5/2017,14.78
8100,4/25/2018,7/3/2017,10.89
8101,2/24/2018,4/23/2018,7.92
8102,10/16/2018,6/28/2018,6.24
8103,1/26/2018,3/20/2018,12.39
8104,9/17/2018,5/29/2017,2.60
8105,2/21/2018,3/19/2019,5.32
8106,10/3/2018,1/8/2019,5.73
8107,9/29/2018,8/31/2017,2.83
8108,5/7/2018,7/22/2017,19.30
8109,2/6/2018,7/7/2018,3.32
8110,4/29/2018,12/15/2018,13.35
8111,5/15/2018,4/6/2019,3.81
8112,4/10/2018,8/21/2018,8.76
8113,5/30/2018,4/30/2018,19.33
8114,7/27/2018,3/6/2019,7.96
8115,7/13/2018,6/7/2017,16.00
8116,5/20/2018,3/8/2019,19.22
8117,11/21/2018,10/4/2017,1.04
8118,3/19/2018,9/28/2017,15.70
8119,9/30/2018,3/19/2019,15.00
8120,1/5/2018,5/9/2019,3.07
8121,4/16/2018,12/2/2018,14.16
8122,6/2/2018,3/12/2018,18.60
8123,4/4/2018,6/9/2017,9.22
8124,6/19/2018,2/25/2018,3.25
8125,7/12/2018,6/19/2018,14.07
8126,9/18/2018,12/15/2018,13.47
8127,6/27/2018,9/10/2018,17.37
8128,4/25/2018,6/7/2017,11.06
8129,3/14/2018,4/4/2018,18.34
8130,8/13/2018,10/26/2018,17.34
8131,4/13/2018,11/5/2018,11.00
8132,3/27/2018,11/24/2017,1.87
8133,3/13/2018,10/11/2018,19.58
8134,1/7/2018,11/20/2018,13.14
8135,5/20/2018,7/18/2017,9.00
8136,6/11/2018,8/25/2017,13.58
8137,10/5/2018,5/11/2019,17.02
8138,4/26/2018,4/15/2018,9.53
8139,9/24/2018,7/30/2017,1.35
8140,5/30/2018,1/1/2018,18.70
8141,7/30/2018,9/12/2018,11.33
8142,9/2/2018,12/13/2018,17.43
8143,5/8/2018,7/12/2018,12.79
8144,1/7/2018,3/9/2019,6.78
8145,9/13/2018,8/10/2018,5.57
8146,1/30/2018,1/7/2018,17.82
8147,4/21/2018,1/6/2018,4.73
8148,2/19/2018,9/17/2018,18.68
8149,9/4/2018,10/21/2018,9.87
8150,10/14/2018,4/12/2018,8.33
8151,8/5/2018,3/27/2018,16.04
8152,9/24/2018,7/18/2017,1.44
8153,3/9/2018,2/16/2019,13.13
8154,6/7/2018,6/12/2017,12.47
8155,2/7/2018,7/13/2017,7.08
8156,7/19/2018,8/20/2017,13.92
8157,4/12/2018,7/8/2018,2.82
8158,3/27/2018,1/14/2018,5.42
8159,11/4/2018,6/10/2018,9.84
8160,11/18/2018,9/15/2017,16.92
8161,5/23/2018,1/9/2019,13.77
8162,8/19/2018,5/15/2019,3.68
8163,1/13/2018,2/5/2019,8.13
8164,2/7/2018,5/17/2019,15.17
8165,10/30/2018,9/8/2017,14.10
8166,9/21/2018,3/1/2019,14.20
8167,2/22/2018,9/16/2018,5.22
8168,5/17/2018,12/7/2018,2.44
8169,3/16/2018,1/21/2018,8.22
8170,7/30/2018,5/31/2017,0.74
8171,9/22/2018,10/5/2018,7.06
8172,10/18/2018,5/7/2019,3.79
8173,3/8/2018,7/22/2018,0.96
8174,2/10/2018,9/5/2018,12.06
8175,10/28/2018,1/27/2018,11.33
8176,10/30/2018,6/19/2018,18.67
8177,11/15/2018,4/9/2019,12.28
8178,8/25/2018,2/28/2019,14.82
8179,9/15/2018,6/28/2017,17.73
8180,8/3/2018,8/6/2017,8.19
8181,3/8/2018,8/14/2018,6.55
8182,5/21/2018,3/6/2019,7.39
8183,6/4/2018,8/25/2018,0.26
8184,10/4/2018,8/15/2018,1.38
8185,6/16/2018,1/4/2018,1.56
8186,6/18/2018,11/2/2018,13.47
8187,3/18/2018,10/25/2018,9.65
8188,5/31/2018,3/5/2019,11.01
8189,4/12/2018,11/23/2018,15.96
8190,7/15/2018,9/6/2017,11.44
8191,3/23/2018,8/6/2017,2.09
8192,10/7/2018,9/24/2017,6.71
8193,11/3/2018,7/9/2017,16.93
8194,8/19/2018,11/30/2018,7.54
8195,6/11/2018,8/17/2017,8.69
8196,10/30/2018,6/5/2018,6.37
8197,2/14/2018,3/8/2018,17.53
8198,10/31/2018,11/2/2017,7.60
8199,10/19/2018,6/1/2017,12.34
8200,5/13/2018,3/17/2018,5.49
8201,4/12/2018,12/12/2018,13.96
8202,1/20/2018,5/15/2018,3.27
8203,9/5/2018,8/27/2017,7.56
8204,11/20/2018,12/26/2017,7.14
8205,8/2/2018,12/13/2017,9.83
8206,2/27/2018,11/15/2018,14.72
8207,7/1/2018,5/15/2019,8.80
8208,8/25/2018,8/19/2018,5.30
8209,7/5/2018,3/2/2018,2.12
8210,7/24/2018,7/30/2018,13.39
8211,8/21/2018,8/18/2017,8.37
8212,6/11/2018,9/12/2017,14.00
8213,9/9/2018,10/3/2017,9.42
8214,3/3/2018,8/2/2018,8.30
8215,4/3/2018,8/26/2018,9.46
8216,4/28/2018,8/29/2018,10.17
8217,9/2/2018,10/7/2017,16.69
8218,3/25/2018,11/2/2018,13.22
8219,1/30/2018,7/14/2017,4.69
8220,8/11/2018,7/5/2018,11.56
8221,2/10/2018,10/18/2017,18.07
8222,2/3/2018,7/20/2017,18.58
8223,3/31/2018,6/7/2017,16.56
8224,10/27/2018,8/3/2017,15.70
8225,4/8/2018,7/27/2018,2.94
8226,3/8/2018,12/21/2017,15.69
8227,9/20/2018,9/21/2017,3.86
8228,11/15/2018,12/17/2017,10.66
8229,4/2/2018,2/10/2018,16.69
8230,2/24/2018,3/19/2019,19.34
8231,1/5/2018,5/9/2019,14.65
8232,11/10/2018,3/22/2018,19.45
8233,6/18/2018,10/13/2018,5.34
8234,5/6/2018,9/3/2018,18.81
8235,4/4/2018,11/22/2018,13.62
8236,6/8/2018,1/18/2019,11.42
8237,6/14/2018,12/7/2017,9.06
8238,9/1/2018,9/19/2017,14.97
8239,11/8/2018,2/8/2019,7.07
8240,11/25/2018,1/8/2018,18.42
8241,11/24/2018,3/3/2019,7.21
8242,5/4/2018,5/9/2018,10.73
8243,7/27/2018,7/11/2017,17.73
8244,4/25/2018,5/8/2019,15.31
8245,3/24/2018,10/18/2018,0.43
8246,7/6/2018,12/22/2018,10.29
8247,7/21/2018,2/13/2019,12.66
8248,4/9/2018,5/13/2018,13.14
8249,3/8/2018,9/19/2017,10.63
8250,10/24/2018,10/21/2018,5.70
8251,4/20/2018,8/30/2017,13.19
8252,6/20/2018,7/29/2017,9.88
8253,11/27/2018,12/2/2018,9.52
8254,5/30/2018,1/1/2019,5.17
8255,9/28/2018,8/14/2017,7.70
8256,8/27/2018,10/21/2018,11.83
8257,3/15/2018,11/16/2018,11.90
8258,2/18/2018,7/8/2017,17.82
8259,4/6/2018,1/1/2019,5.83
8260,2/6/2018,4/17/2019,11.33
8261,8/31/2018,7/4/2018,6.60
8262,3/19/2018,6/21/2018,6.04
8263,9/5/2018,12/23/2018,6.74
8264,10/31/2018,7/30/2017,4.69
8265,2/9/2018,8/3/2018,18.15
8266,2/26/2018,7/23/2018,13.58
8267,7/24/2018,10/3/2018,13.33
8268,3/3/2018,3/26/2019,3.20
8269,8/11/2018,7/17/2018,19.30
8270,10/11/2018,7/17/2017,19.69
8271,2/11/2018,4/26/2019,11.53
8272,10/11/2018,3/18/2019,0.11
8273,8/26/2018,5/9/2018,11.72
8274,5/22/2018,7/17/2017,4.73
8275,11/3/2018,4/11/2018,14.65
8276,1/30/2018,4/30/2019,1.40
8277,8/31/2018,8/3/2017,7.30
8278,11/3/2018,10/5/2017,18.97
8279,10/2/2018,8/27/2018,9.95
8280,10/20/2018,5/19/2017,6.18
8281,3/26/2018,11/7/2018,13.02
8282,1/21/2018,7/14/2018,4.47
8283,1/19/2018,3/26/2018,5.90
8284,2/1/2018,10/27/2018,3.48
8285,6/12/2018,2/26/2019,4.70
8286,11/19/2018,8/20/2017,19.02
8287,4/30/2018,3/28/2019,7.11
8288,3/10/2018,5/10/2019,11.42
8289,11/8/2018,4/2/2019,12.56
8290,1/6/2018,8/15/2017,10.89
8291,8/12/2018,5/17/2018,17.22
8292,7/17/2018,7/19/2017,16.73
8293,9/3/2018,8/2/2017,12.83
8294,7/7/2018,11/21/2018,1.40
8295,2/9/2018,4/25/2019,1.57
8296,5/21/2018,9/7/2017,0.52
8297,1/5/2018,9/15/2018,16.27
8298,4/26/2018,8/11/2018,17.13
8299,1/26/2018,3/17/2018,10.75
8300,9/16/2018,3/2/2018,14.22
8301,10/4/2018,11/4/2017,3.66
8302,2/22/2018,4/15/2018,12.24
8303,9/27/2018,5/15/2018,0.94
8304,8/2/2018,12/23/2017,16.27
8305,5/17/2018,7/26/2018,2.59
8306,9/26/2018,3/15/2018,6.34
8307,4/15/2018,6/6/2017,11.64
8308,2/14/2018,1/19/2019,9.07
8309,4/25/2018,8/28/2017,4.56
8310,8/27/2018,4/22/2019,16.53
8311,1/21/2018,4/20/2018,12.09
8312,6/27/2018,5/18/2017,2.92
8313,2/7/2018,3/24/2019,7.88
8314,3/30/2018,5/27/2017,19.44
8315,1/22/2018,6/8/2017,9.94
8316,11/21/2018,3/26/2018,10.56
8317,1/21/2018,1/11/2019,4.98
8318,8/24/2018,2/10/2019,0.03
8319,8/6/2018,3/10/2019,10.82
8320,8/21/2018,2/24/2018,6.10
8321,7/6/2018,11/5/2017,0.49
8322,3/10/2018,3/17/2019,16.66
8323,10/6/2018,12/14/2017,5.85
8324,2/26/2018,4/26/2018,4.93
8325,1/12/2018,8/15/2018,10.76
8326,6/9/2018,11/29/2017,4.94
8327,5/23/2018,1/11/2018,1.47
8328,3/8/2018,8/24/2018,15.08
8329,9/23/2018,2/18/2018,12.68
8330,9/14/2018,5/23/2018,13.30
8331,3/18/2018,7/3/2018,0.70
8332,7/9/2018,9/3/2017,15.99
8333,8/29/2018,10/15/2018,8.20
8334,10/9/2018,2/3/2019,19.44
8335,3/19/2018,8/9/2017,2.71
8336,10/15/2018,7/17/2018,6.21
8337,3/1/2018,2/4/2019,5.86
8338,1/16/2018,11/30/2018,5.10
8339,4/18/2018,1/20/2018,17.77
8340,2/14/2018,12/2/2017,1.41
8341,3/29/2018,9/18/2018,18.12
8342,9/9/2018,2/27/2019,9.72
8343,5/19/2018,11/7/2018,1.21
8344,2/18/2018,1/26/2019,0.08
8345,6/12/2018,6/1/2017,17.22
8346,3/14/2018,5/15/2019,10.89
8347,4/8/2018,5/6/2019,7.28
8348,4/10/2018,11/8/2017,9.37
8349,9/13/2018,5/14/2019,17.81
8350,4/23/2018,12/18/2018,15.63
8351,11/7/2018,3/23/2019,2.67
8352,1/4/2018,8/16/2017,14.93
8353,6/20/2018,4/10/2019,12.11
8354,5/4/2018,4/2/2018,18.09
8355,2/25/2018,12/26/2018,0.07
8356,3/11/2018,8/14/2017,12.53
8357,2/5/2018,12/27/2017,14.99
8358,2/25/2018,12/2/2018,15.25
8359,10/14/2018,3/13/2019,14.00
8360,1/13/2018,5/12/2019,17.36
8361,11/7/2018,3/15/2019,1.43
8362,9/14/2018,9/23/2018,2.65
8363,7/26/2018,4/18/2019,12.45
8364,4/14/2018,1/4/2018,12.78
8365,3/30/2018,11/6/2017,14.35
8366,6/23/2018,11/12/2018,1.88
8367,4/3/2018,8/20/2017,1.84
8368,9/20/2018,2/24/2018,9.69
8369,7/9/2018,3/29/2019,13.16
8370,7/11/2018,5/22/2018,3.33
8371,11/20/2018,7/8/2018,17.85
8372,4/5/2018,1/2/2018,14.30
8373,9/10/2018,12/3/2017,16.63
8374,7/30/2018,10/26/2018,14.23
8375,7/24/2018,2/23/2019,8.27
8376,5/17/2018,7/12/2018,12.76
8377,9/25/2018,10/28/2017,13.98
8378,11/10/2018,10/7/2018,0.50
8379,3/19/2018,10/30/2017,11.83
8380,8/14/2018,3/29/2018,11.22
8381,4/1/2018,1/15/2018,3.60
8382,3/3/2018,6/7/2018,19.69
8383,7/22/2018,12/30/2017,0.79
8384,9/10/2018,11/1/2017,4.92
8385,10/23/2018,9/6/2018,9.00
8386,4/2/2018,8/9/2018,2.86
8387,10/9/2018,1/24/2019,18.66
8388,11/10/2018,12/27/2018,3.55
8389,9/30/2018,6/4/2018,3.06
8390,2/18/2018,7/12/2017,2.03
8391,1/4/2018,6/28/2017,2.01
8392,4/12/2018,6/18/2017,17.31
8393,3/13/2018,5/31/2018,0.08
8394,7/29/2018,6/15/2018,19.27
8395,1/30/2018,11/23/2018,6.19
8396,7/24/2018,1/10/2019,5.58
8397,8/20/2018,2/21/2018,1.90
8398,6/24/2018,11/2/2017,1.46
8399,10/17/2018,4/29/2018,6.05
8400,4/1/2018,7/18/2018,16.49
8401,6/8/2018,9/24/2018,12.95
8402,2/12/2018,10/22/2018,10.77
8403,3/17/2018,8/21/2018,0.18
8404,7/23/2018,5/11/2019,2.71
8405,7/9/2018,3/25/2019,14.59
8406,2/8/2018,11/26/2017,15.76
8407,11/6/2018,1/27/2018,16.75
8408,2/3/2018,10/18/2017,1.63
8409,11/29/2018,7/9/2017,6.45
8410,5/25/2018,12/10/2018,0.05
8411,6/24/2018,5/16/2018,16.71
8412,8/11/2018,11/24/2018,7.74
8413,3/8/2018,1/10/2018,1.14
8414,3/31/2018,8/10/2017,18.24
8415,9/2/2018,12/11/2018,12.49
8416,5/25/2018,2/5/2019,12.53
8417,5/21/2018,4/7/2018,0.60
8418,1/24/2018,5/28/2017,11.42
8419,6/29/2018,10/19/2018,3.31
8420,1/24/2018,1/10/2019,3.37
8421,4/30/2018,3/23/2018,5.60
8422,1/16/2018,5/12/2019,19.51
8423,5/29/2018,6/17/2018,5.40
8424,11/30/2018,7/7/2017,2.02
8425,8/2/2018,11/26/2017,8.12
8426,8/2/2018,3/24/2019,9.56
8427,3/21/2018,8/3/2018,2.25
8428,8/6/2018,2/16/2019,9.44
8429,2/9/2018,11/27/2018,5.57
8430,5/25/2018,12/14/2018,19.74
8431,1/24/2018,4/24/2018,15.30
8432,1/26/2018,4/11/2018,2.75
8433,4/9/2018,1/5/2019,3.89
8434,8/13/2018,2/20/2018,14.97
8435,8/19/2018,5/16/2018,2.94
8436,7/9/2018,4/9/2018,6.96
8437,7/26/2018,8/21/2018,12.85
8438,5/19/2018,6/29/2017,1.81
8439,9/23/2018,1/13/2018,5.08
8440,1/13/2018,1/31/2018,7.29
8441,6/26/2018,6/4/2018,3.07
8442,1/3/2018,9/16/2017,11.22
8443,9/26/2018,1/5/2019,15.15
8444,7/24/2018,12/9/2017,14.10
8445,2/14/2018,7/15/2017,11.28
8446,5/6/2018,5/11/2018,9.18
8447,7/27/2018,4/22/2018,5.39
8448,6/26/2018,7/25/2017,9.40
8449,7/18/2018,12/10/2018,5.53
8450,2/23/2018,5/7/2018,15.81
8451,5/15/2018,11/20/2018,0.77
8452,6/27/2018,7/17/2018,4.71
8453,6/26/2018,11/6/2017,19.01
8454,3/4/2018,5/19/2017,14.98
8455,2/10/2018,5/18/2019,19.27
8456,8/22/2018,12/12/2017,19.35
8457,8/31/2018,7/21/2018,1.22
8458,9/8/2018,7/21/2018,14.52
8459,3/21/2018,12/29/2017,7.16
8460,5/10/2018,11/23/2017,18.15
8461,8/21/2018,6/7/2018,9.99
8462,8/19/2018,8/9/2017,14.90
8463,6/9/2018,1/15/2019,19.44
8464,7/19/2018,1/13/2019,3.53
8465,6/9/2018,4/29/2018,5.18
8466,10/27/2018,9/25/2018,18.03
8467,5/2/2018,3/1/2018,12.78
8468,9/21/2018,3/28/2018,8.71
8469,9/2/2018,6/22/2018,17.78
8470,4/19/2018,9/21/2017,0.56
8471,8/8/2018,3/4/2018,11.51
8472,4/15/2018,12/22/2017,9.68
8473,9/20/2018,4/17/2018,0.28
8474,11/13/2018,6/24/2017,8.92
8475,6/6/2018,4/30/2018,17.15
8476,5/29/2018,12/7/2018,1.43
8477,5/28/2018,7/2/2018,2.43
8478,2/26/2018,10/21/2017,6.67
8479,2/28/2018,1/18/2019,1.10
8480,1/8/2018,5/3/2018,16.01
8481,9/1/2018,5/7/2019,2.68
8482,5/19/2018,11/25/2017,9.55
8483,1/15/2018,3/16/2018,1.53
8484,10/10/2018,4/6/2019,17.01
8485,11/10/2018,10/2/2018,14.35
8486,6/29/2018,4/29/2019,0.02
8487,3/27/2018,1/16/2019,8.71
8488,7/4/2018,8/11/2018,7.63
8489,1/28/2018,5/11/2019,7.13
8490,1/4/2018,11/27/2018,11.97
8491,4/27/2018,12/24/2018,13.50
8492,11/8/2018,4/6/2019,11.70
8493,5/8/2018,10/18/2018,14.84
8494,8/22/2018,12/9/2017,18.42
8495,2/1/2018,10/8/2017,18.42
8496,9/29/2018,7/26/2018,5.15
8497,9/17/2018,12/24/2018,2.77
8498,8/10/2018,8/4/2018,2.58
8499,1/26/2018,6/8/2017,15.86
8500,10/23/2018,9/3/2018,1.71
8501,4/25/2018,11/23/2018,5.67
8502,5/4/2018,7/14/2017,15.82
8503,10/26/2018,2/26/2019,10.77
8504,8/6/2018,11/10/2017,10.98
8505,5/18/2018,5/11/2018,13.88
8506,5/29/2018,1/3/2019,5.87
8507,3/10/2018,6/1/2017,9.66
8508,5/30/2018,3/12/2018,15.53
8509,11/3/2018,1/15/2018,11.49
8510,10/28/2018,12/9/2018,2.14
8511,6/26/2018,3/31/2018,16.85
8512,1/29/2018,4/13/2019,3.76
8513,7/16/2018,11/24/2018,0.21
8514,3/4/2018,5/21/2017,4.57
8515,3/21/2018,3/15/2018,14.21
8516,8/2/2018,6/28/2018,5.89
8517,6/25/2018,9/19/2018,14.62
8518,8/16/2018,6/3/2018,11.38
8519,4/19/2018,7/14/2018,1.85
8520,6/28/2018,6/25/2017,1.59
8521,9/8/2018,6/12/2018,16.29
8522,5/15/2018,7/5/2018,0.78
8523,9/26/2018,7/26/2017,11.61
8524,4/29/2018,8/24/2018,5.88
8525,10/22/2018,4/15/2018,15.06
8526,7/12/2018,12/15/2018,19.97
8527,2/4/2018,4/7/2019,5.42
8528,6/1/2018,3/2/2019,8.32
8529,8/11/2018,6/16/2017,3.98
8530,11/20/2018,12/7/2018,16.81
8531,11/29/2018,8/3/2018,8.37
8532,4/5/2018,12/25/2017,3.90
8533,10/6/2018,4/8/2018,7.07
8534,2/13/2018,1/5/2018,17.89
8535,1/17/2018,10/11/2018,0.84
8536,11/10/2018,5/6/2019,18.59
8537,8/4/2018,11/13/2017,7.30
8538,11/11/2018,2/6/2019,11.43
8539,3/31/2018,8/26/2017,12.43
8540,5/18/2018,11/15/2017,11.31
8541,6/5/2018,3/9/2019,1.18
8542,1/14/2018,1/12/2018,3.83
8543,10/3/2018,2/26/2019,0.81
8544,2/26/2018,4/27/2019,12.24
8545,5/21/2018,3/5/2018,19.87
8546,1/18/2018,5/7/2018,16.07
8547,9/17/2018,5/27/2017,9.74
8548,1/5/2018,3/12/2018,10.83
8549,1/7/2018,11/25/2018,15.58
8550,5/4/2018,4/26/2018,8.28
8551,5/11/2018,2/5/2019,6.19
8552,9/8/2018,7/1/2017,9.65
8553,11/9/2018,2/16/2018,9.59
8554,9/15/2018,4/8/2018,6.44
8555,9/11/2018,1/13/2019,10.35
8556,8/10/2018,1/27/2018,17.26
8557,1/14/2018,3/19/2018,10.85
8558,5/20/2018,3/1/2019,1.23
8559,8/1/2018,3/25/2019,17.79
8560,8/2/2018,3/15/2018,3.54
8561,6/15/2018,4/4/2019,17.81
8562,6/24/2018,8/19/2018,16.34
8563,6/24/2018,10/19/2017,12.12
8564,5/29/2018,11/7/2018,3.21
8565,11/2/2018,12/5/2017,8.21
8566,10/24/2018,6/4/2017,9.19
8567,2/13/2018,2/11/2018,17.75
8568,3/30/2018,3/27/2018,9.54
8569,1/14/2018,11/7/2017,10.11
8570,5/25/2018,7/21/2017,14.03
8571,2/17/2018,4/13/2019,8.61
8572,8/6/2018,9/5/2017,10.85
8573,1/8/2018,1/10/2018,10.19
8574,4/21/2018,3/6/2018,9.79
8575,7/16/2018,4/19/2018,17.82
8576,7/29/2018,5/25/2017,6.48
8577,1/3/2018,12/14/2017,10.44
8578,3/29/2018,11/25/2017,6.11
8579,4/26/2018,7/7/2018,8.22
8580,3/29/2018,12/13/2018,12.67
8581,6/26/2018,7/4/2018,12.79
8582,5/10/2018,8/30/2017,13.43
8583,6/25/2018,9/26/2017,19.63
8584,4/29/2018,7/16/2018,2.15
8585,7/3/2018,1/20/2019,16.16
8586,10/1/2018,9/1/2017,4.24
8587,4/8/2018,4/2/2018,13.72
8588,9/22/2018,2/17/2019,9.42
8589,2/18/2018,12/30/2018,10.09
8590,4/1/2018,2/4/2019,4.31
8591,7/16/2018,2/15/2018,6.05
8592,6/23/2018,8/1/2017,3.73
8593,11/14/2018,4/13/2018,13.47
8594,7/2/2018,1/17/2019,8.09
8595,2/24/2018,7/8/2018,15.87
8596,7/22/2018,2/7/2018,13.16
8597,2/8/2018,5/23/2018,19.04
8598,10/21/2018,7/11/2018,19.23
8599,5/22/2018,2/8/2019,15.29
8600,7/19/2018,5/2/2019,18.95
8601,1/24/2018,5/11/2019,18.22
8602,4/13/2018,11/11/2018,19.43
8603,8/6/2018,4/6/2018,1.76
8604,6/4/2018,9/16/2017,15.84
8605,3/31/2018,5/11/2019,10.80
8606,10/29/2018,12/21/2017,6.60
8607,11/29/2018,11/22/2018,5.48
8608,11/11/2018,9/17/2017,13.17
8609,6/27/2018,2/2/2019,14.86
8610,11/19/2018,1/29/2019,16.98
8611,2/20/2018,2/7/2019,7.78
8612,1/14/2018,7/10/2017,5.65
8613,8/13/2018,5/27/2018,5.32
8614,2/12/2018,6/4/2017,8.20
8615,4/12/2018,1/10/2019,2.76
8616,4/12/2018,12/31/2017,10.14
8617,9/20/2018,9/12/2018,2.82
8618,1/20/2018,1/27/2018,11.56
8619,10/5/2018,6/1/2017,8.32
8620,10/3/2018,3/16/2018,6.73
8621,5/17/2018,10/13/2018,16.17
8622,7/17/2018,12/30/2017,0.49
8623,3/6/2018,5/12/2019,13.50
8624,2/14/2018,9/12/2017,16.43
8625,3/21/2018,11/2/2018,19.27
8626,7/29/2018,6/16/2018,6.23
8627,2/27/2018,6/15/2017,16.76
8628,7/29/2018,11/18/2017,1.72
8629,9/14/2018,2/17/2019,6.99
8630,6/11/2018,11/30/2017,3.96
8631,4/7/2018,8/31/2018,11.33
8632,5/27/2018,4/23/2018,8.95
8633,3/21/2018,12/11/2017,6.25
8634,6/11/2018,4/2/2018,15.54
8635,2/28/2018,6/24/2018,2.19
8636,6/19/2018,11/1/2018,18.20
8637,8/17/2018,1/27/2019,2.38
8638,6/17/2018,12/11/2018,5.89
8639,6/27/2018,11/11/2018,7.38
8640,2/10/2018,1/31/2019,2.66
8641,1/29/2018,10/9/2018,9.33
8642,1/15/2018,9/22/2018,11.27
8643,2/4/2018,11/28/2017,0.01
8644,11/18/2018,1/2/2019,8.24
8645,8/28/2018,1/21/2018,17.79
8646,9/15/2018,7/4/2018,9.08
8647,1/24/2018,2/9/2018,4.88
8648,4/25/2018,6/30/2018,8.39
8649,2/26/2018,11/6/2017,0.50
8650,10/19/2018,9/22/2017,13.44
8651,3/20/2018,4/10/2018,6.41
8652,7/27/2018,3/16/2019,4.56
8653,1/23/2018,5/22/2017,3.22
8654,1/14/2018,9/9/2017,16.85
8655,6/22/2018,2/21/2019,8.04
8656,7/4/2018,2/19/2018,0.71
8657,2/12/2018,2/14/2018,19.39
8658,6/14/2018,6/18/2017,17.28
8659,10/2/2018,9/20/2018,12.85
8660,8/12/2018,11/4/2018,5.33
8661,8/10/2018,6/23/2018,1.17
8662,9/29/2018,2/28/2019,8.91
8663,10/26/2018,10/24/2018,12.30
8664,2/27/2018,8/16/2018,11.34
8665,8/3/2018,6/12/2017,4.86
8666,1/25/2018,4/2/2018,6.16
8667,8/10/2018,5/24/2017,2.28
8668,8/21/2018,11/30/2017,1.77
8669,11/24/2018,11/3/2017,1.04
8670,6/12/2018,9/29/2018,8.38
8671,2/7/2018,9/14/2017,1.16
8672,5/19/2018,9/29/2017,10.19
8673,5/22/2018,12/25/2018,7.80
8674,1/21/2018,9/14/2018,12.78
8675,7/19/2018,8/19/2018,4.87
8676,9/6/2018,4/19/2019,2.70
8677,7/10/2018,8/5/2017,17.44
8678,8/19/2018,7/24/2018,8.79
8679,2/12/2018,6/30/2017,14.88
8680,7/21/2018,10/20/2017,16.26
8681,9/18/2018,9/25/2017,12.92
8682,10/24/2018,7/13/2018,4.64
8683,10/31/2018,1/18/2019,10.51
8684,2/13/2018,5/25/2017,6.51
8685,10/27/2018,5/15/2019,6.35
8686,1/20/2018,2/3/2018,19.97
8687,9/12/2018,12/18/2018,6.61
8688,6/2/2018,11/11/2018,0.22
8689,11/10/2018,4/18/2018,16.48
8690,3/29/2018,11/17/2018,0.86
8691,11/27/2018,3/4/2019,8.09
8692,7/28/2018,6/9/2017,13.64
8693,4/17/2018,1/31/2018,19.32
8694,10/30/2018,10/31/2017,6.74
8695,9/15/2018,2/2/2019,6.70
8696,8/23/2018,6/16/2018,7.57
8697,2/12/2018,9/27/2017,10.34
8698,2/4/2018,2/16/2019,19.16
8699,6/6/2018,8/16/2018,12.68
8700,8/8/2018,8/15/2018,11.94
8701,9/4/2018,7/30/2018,10.84
8702,10/9/2018,8/4/2017,9.57
8703,9/6/2018,9/27/2018,6.27
8704,4/19/2018,3/26/2018,13.62
8705,2/1/2018,1/22/2019,12.09
8706,4/17/2018,10/8/2017,6.55
8707,11/18/2018,6/4/2018,15.38
8708,5/26/2018,5/1/2018,19.59
8709,11/6/2018,4/15/2019,17.91
8710,6/9/2018,9/9/2018,5.05
8711,5/29/2018,9/12/2018,10.04
8712,1/11/2018,8/17/2018,5.61
8713,10/26/2018,3/12/2019,4.88
8714,10/14/2018,9/4/2017,11.07
8715,10/2/2018,2/23/2019,9.30
8716,6/23/2018,9/14/2017,6.66
8717,11/24/2018,9/27/2017,11.95
8718,5/17/2018,12/11/2018,19.96
8719,3/26/2018,2/9/2018,15.43
8720,5/29/2018,7/27/2017,12.86
8721,10/26/2018,3/2/2019,17.87
8722,5/19/2018,3/15/2018,5.57
8723,3/24/2018,5/26/2018,2.87
8724,9/13/2018,7/5/2017,0.77
8725,10/16/2018,6/3/2017,9.22
8726,8/27/2018,8/8/2018,0.66
8727,6/21/2018,8/9/2017,6.16
8728,11/23/2018,10/16/2018,2.10
8729,10/15/2018,9/8/2017,10.41
8730,3/20/2018,11/22/2017,15.14
8731,11/11/2018,11/14/2017,7.15
8732,5/9/2018,12/21/2018,16.71
8733,10/19/2018,3/29/2019,4.99
8734,7/12/2018,9/11/2017,12.48
8735,3/6/2018,6/5/2017,11.38
8736,8/10/2018,11/28/2017,7.12
8737,9/13/2018,7/10/2018,15.65
8738,5/10/2018,6/4/2018,17.63
8739,3/9/2018,1/18/2018,14.19
8740,7/8/2018,10/25/2018,15.96
8741,8/17/2018,5/17/2019,10.39
8742,2/18/2018,3/19/2019,0.88
8743,10/20/2018,7/24/2017,12.77
8744,8/10/2018,4/10/2019,17.95
8745,2/25/2018,6/21/2017,12.65
8746,7/1/2018,7/16/2017,16.87
8747,6/13/2018,10/29/2018,16.73
8748,10/1/2018,10/28/2018,10.35
8749,3/23/2018,10/29/2017,16.65
8750,4/30/2018,4/23/2018,12.97
8751,10/27/2018,1/17/2019,3.63
8752,7/22/2018,8/20/2018,11.37
8753,9/11/2018,2/21/2018,12.26
8754,2/20/2018,4/12/2018,3.59
8755,2/6/2018,6/21/2017,7.26
8756,11/28/2018,10/18/2017,9.40
8757,3/16/2018,5/8/2018,0.84
