ID,Datum oddaje,teza
8451,9/2/2017,15.53
8452,3/27/2018,18.82
8453,1/5/2018,1.34
8454,11/27/2018,10.03
8455,10/20/2018,4.71
8456,2/2/2018,15.30
8457,11/20/2018,10.40
8458,7/5/2018,11.38
8459,1/20/2018,8.97
8460,10/7/2017,17.60
8461,4/26/2019,14.74
8462,2/11/2019,5.32
8463,5/3/2019,16.04
8464,12/9/2017,18.28
8465,3/21/2019,14.03
8466,6/3/2017,0.37
8467,3/11/2019,2.21
8468,9/8/2018,8.65
8469,6/5/2017,5.18
8470,5/23/2017,12.77
8471,5/17/2019,15.09
8472,4/18/2018,5.82
8473,12/10/2017,10.38
8474,8/17/2018,19.73
8475,8/15/2017,15.23
8476,8/15/2017,0.23
8477,7/10/2018,0.22
8478,3/28/2019,19.02
8479,7/13/2018,11.19
8480,11/25/2017,11.99
8481,10/16/2017,9.58
8482,4/4/2018,16.57
8483,8/15/2018,3.51
8484,5/5/2019,2.13
8485,4/14/2019,14.11
8486,12/27/2017,7.24
8487,11/30/2018,12.66
8488,11/28/2018,4.52
8489,11/24/2018,18.54
8490,9/14/2017,10.20
8491,4/24/2018,1.15
8492,10/10/2017,10.72
8493,5/28/2018,1.90
8494,1/8/2018,8.76
8495,2/8/2018,12.01
8496,7/4/2018,14.40
8497,7/28/2017,10.39
8498,1/3/2019,18.12
8499,9/1/2017,19.29
8500,9/29/2017,15.18
8501,3/23/2018,12.07
8502,1/9/2019,1.48
8503,11/17/2018,15.87
8504,12/26/2017,13.61
8505,11/24/2018,12.82
8506,7/22/2018,4.15
8507,8/26/2017,3.19
8508,5/19/2017,0.33
8509,7/7/2018,10.44
8510,10/19/2017,18.84
8511,8/15/2018,8.78
8512,9/9/2018,9.65
8513,3/28/2019,12.54
8514,10/2/2018,0.06
8515,10/10/2018,15.43
8516,4/19/2018,15.98
8517,7/24/2017,2.24
8518,3/12/2019,0.58
8519,12/18/2017,19.95
8520,7/12/2017,11.76
8521,5/16/2019,2.99
8522,5/7/2018,13.91
8523,12/23/2018,4.06
8524,5/15/2019,1.32
8525,10/30/2017,0.25
8526,12/31/2018,2.84
8527,10/18/2017,19.18
8528,3/13/2018,7.40
8529,7/10/2017,0.36
8530,8/13/2017,15.81
8531,4/7/2018,7.64
8532,12/25/2018,6.30
8533,10/5/2017,15.96
8534,7/9/2018,2.47
8535,4/15/2019,17.35
8536,9/7/2018,12.72
8537,2/18/2018,9.53
8538,5/17/2019,18.12
8539,8/5/2017,2.84
8540,1/29/2019,19.66
8541,8/24/2018,7.82
8542,9/19/2017,1.30
8543,10/5/2017,2.12
8544,11/8/2017,12.20
8545,2/3/2018,4.33
8546,7/29/2018,9.43
8547,7/7/2018,16.79
8548,1/10/2019,0.68
8549,3/4/2018,1.00
8550,2/26/2019,13.96
8551,4/19/2018,18.03
8552,12/4/2018,17.20
8553,4/29/2018,1.07
8554,8/17/2018,17.78
8555,9/18/2017,4.72
8556,5/20/2017,19.95
8557,1/29/2019,18.95
8558,10/14/2018,10.27
8559,2/13/2019,2.03
8560,7/2/2018,16.34
8561,7/13/2017,0.05
8562,4/10/2019,2.21
8563,4/7/2018,19.51
8564,10/27/2017,13.32
8565,6/7/2017,2.17
8566,4/20/2019,9.66
8567,7/24/2017,0.74
8568,3/15/2018,18.06
8569,12/1/2017,18.60
8570,11/30/2017,4.37
8571,2/23/2018,4.44
8572,9/10/2017,7.52
8573,8/28/2017,5.97
8574,6/22/2018,19.01
8575,2/3/2018,0.08
8576,7/7/2017,2.29
8577,7/10/2017,6.75
8578,4/6/2018,6.22
8579,3/9/2018,19.69
8580,8/31/2018,6.74
8581,9/26/2018,0.81
8582,12/20/2017,5.55
8583,5/27/2018,3.77
8584,11/19/2017,0.08
8585,4/18/2019,7.35
8586,5/31/2018,13.62
8587,7/30/2018,0.20
8588,8/13/2018,2.78
8589,5/12/2018,8.27
8590,7/23/2018,11.58
8591,11/23/2017,7.85
8592,9/12/2017,7.27
8593,8/11/2018,18.55
8594,3/11/2018,0.69
8595,11/18/2018,2.52
8596,4/19/2019,13.24
8597,3/19/2018,8.32
8598,10/24/2017,7.09
8599,10/23/2017,13.19
8600,11/16/2017,9.87
8601,1/15/2019,12.85
8602,4/5/2019,10.56
8603,4/3/2018,11.12
8604,3/3/2018,18.49
8605,1/2/2018,6.20
8606,5/24/2018,19.37
8607,9/1/2018,7.34
8608,4/30/2018,13.08
8609,10/10/2017,13.08
8610,10/31/2018,14.77
8611,5/16/2019,6.20
8612,9/27/2018,7.38
8613,1/12/2019,8.51
8614,2/21/2018,18.09
8615,12/2/2017,10.08
8616,11/3/2017,8.59
8617,8/15/2018,19.48
8618,5/11/2018,15.74
8619,6/23/2017,16.07
8620,8/4/2018,2.41
8621,7/8/2018,7.91
8622,4/4/2019,3.39
8623,3/24/2018,5.36
8624,11/1/2017,14.59
8625,8/10/2018,18.22
8626,10/27/2018,6.08
8627,12/27/2018,12.47
8628,10/29/2017,4.32
8629,2/16/2018,7.43
8630,12/6/2017,18.79
8631,11/13/2017,14.18
8632,4/29/2018,17.31
8633,9/21/2017,13.14
8634,1/30/2019,19.99
8635,12/4/2017,8.66
8636,4/12/2019,14.04
8637,7/22/2017,12.46
8638,9/22/2017,6.13
8639,1/6/2018,4.37
8640,2/27/2018,0.50
8641,7/10/2018,13.16
8642,11/6/2017,11.74
8643,11/20/2017,3.23
8644,4/8/2019,3.78
8645,9/14/2018,0.81
8646,4/28/2018,19.62
8647,8/12/2017,8.56
8648,7/11/2018,14.94
8649,4/3/2018,9.38
8650,8/9/2018,16.70
8651,9/21/2018,11.87
8652,1/16/2019,16.48
8653,8/20/2017,18.92
8654,11/2/2018,5.56
8655,7/8/2017,15.90
8656,12/24/2018,4.87
8657,12/20/2018,8.86
8658,8/31/2018,4.39
8659,8/28/2017,16.42
8660,4/30/2018,13.46
8661,8/21/2018,10.26
8662,8/14/2018,10.07
8663,11/25/2017,17.14
8664,4/1/2019,7.49
8665,10/22/2018,18.09
8666,8/8/2018,10.12
8667,11/26/2018,12.48
8668,6/27/2018,12.28
8669,3/27/2018,5.86
8670,6/11/2018,13.61
8671,6/10/2018,15.94
8672,3/13/2019,11.65
8673,6/1/2018,5.62
8674,11/7/2018,0.81
8675,2/4/2019,13.76
8676,10/21/2017,16.47
8677,9/28/2018,4.58
8678,12/4/2017,12.69
8679,10/2/2018,17.08
8680,1/27/2018,17.26
8681,8/7/2018,12.45
8682,7/24/2017,15.49
8683,7/27/2018,3.45
8684,12/16/2017,12.58
8685,12/6/2017,13.75
8686,12/28/2017,4.60
8687,9/21/2017,9.10
8688,4/11/2019,13.95
8689,9/29/2018,13.61
8690,2/15/2018,19.73
8691,9/21/2017,7.07
8692,7/21/2018,10.15
8693,6/11/2018,13.63
8694,11/24/2017,16.00
8695,2/4/2019,7.23
8696,8/4/2018,18.88
8697,11/20/2017,8.86
8698,10/30/2017,3.48
8699,1/6/2019,11.68
8700,5/17/2018,2.80
8701,7/13/2017,3.16
8702,7/12/2017,10.73
8703,6/21/2017,1.92
8704,1/26/2019,9.80
8705,4/6/2019,13.05
8706,7/2/2017,3.11
8707,3/11/2018,13.83
8708,9/19/2017,6.55
8709,12/30/2018,19.02
8710,2/23/2018,11.95
8711,2/15/2018,17.13
8712,3/6/2019,19.37
8713,11/6/2017,6.58
8714,11/25/2018,11.56
8715,12/24/2017,7.61
8716,12/21/2017,12.98
8717,9/28/2017,13.05
8718,10/11/2018,13.14
8719,7/17/2018,17.17
8720,5/25/2017,19.69
8721,10/21/2018,9.20
8722,10/10/2017,8.43
8723,6/13/2018,10.52
8724,3/1/2018,4.60
8725,2/25/2018,14.48
8726,2/15/2019,3.56
8727,9/25/2017,3.16
8728,3/9/2019,14.04
8729,4/1/2018,13.03
8730,10/2/2017,17.41
8731,1/15/2018,11.31
8732,5/2/2018,14.08
8733,3/29/2019,7.10
8734,10/18/2017,11.61
8735,2/26/2019,3.76
8736,10/7/2018,12.99
8737,2/27/2018,6.52
8738,2/22/2018,13.27
8739,12/22/2017,1.25
8740,7/3/2017,17.29
8741,3/19/2019,9.80
8742,4/30/2018,19.22
8743,6/26/2018,9.30
8744,10/14/2017,12.32
8745,10/1/2018,2.14
8746,2/6/2018,3.74
8747,5/16/2018,0.91
8748,5/1/2018,4.93
8749,4/7/2019,19.49
8750,9/9/2018,4.55
8751,4/14/2019,7.73
8752,3/23/2019,6.96
8753,5/25/2018,12.07
8754,3/25/2018,8.88
8755,7/23/2017,11.37
8756,12/30/2018,12.92
8757,12/12/2017,18.91
8758,4/23/2019,16.36
8759,9/4/2017,5.38
8760,1/17/2019,11.35
8761,4/17/2018,14.54
8762,9/27/2018,8.83
8763,3/12/2019,19.03
8764,4/28/2019,13.67
8765,11/3/2017,8.61
8766,10/30/2017,14.82
8767,10/20/2017,8.55
8768,3/4/2018,19.02
8769,5/9/2018,15.56
8770,8/22/2017,7.80
8771,6/9/2017,3.90
8772,7/11/2018,11.58
8773,3/2/2018,10.92
8774,10/1/2017,8.37
8775,6/11/2018,13.16
8776,2/2/2018,6.62
8777,10/4/2018,14.86
8778,4/26/2018,5.16
8779,4/14/2019,16.44
8780,12/31/2018,16.63
8781,8/14/2017,14.40
8782,7/7/2018,19.47
8783,2/11/2018,1.00
8784,3/25/2019,14.22
8785,8/22/2017,0.80
8786,11/15/2017,9.86
8787,4/12/2018,18.72
8788,3/11/2019,3.24
8789,11/24/2017,11.78
8790,1/30/2018,5.90
8791,7/5/2017,14.77
8792,11/4/2017,13.94
8793,12/30/2017,14.77
8794,11/5/2018,6.35
8795,12/8/2017,11.96
8796,10/27/2018,19.93
8797,9/28/2017,6.73
8798,8/10/2017,1.67
8799,9/29/2018,9.69
8800,11/22/2017,3.86
8801,8/19/2017,12.42
8802,8/10/2017,7.26
8803,6/17/2018,19.38
8804,1/26/2018,15.78
8805,9/13/2017,10.01
8806,11/13/2017,11.55
8807,1/28/2019,9.54
8808,11/28/2018,16.44
8809,4/15/2018,16.49
8810,6/20/2017,0.24
8811,8/8/2018,18.39
8812,5/5/2019,1.04
8813,6/19/2017,4.25
8814,2/16/2018,13.20
8815,5/31/2017,6.43
8816,6/13/2018,19.49
8817,7/1/2018,11.65
8818,5/23/2017,5.08
8819,11/29/2017,14.39
8820,10/9/2018,17.99
8821,11/11/2017,3.32
8822,8/1/2017,14.34
8823,9/11/2018,7.91
8824,3/29/2019,10.55
8825,5/7/2018,7.73
8826,9/30/2017,15.36
8827,12/31/2018,16.32
8828,12/9/2017,2.36
8829,1/15/2018,17.82
8830,1/13/2018,10.38
8831,12/11/2017,10.94
8832,2/7/2018,1.36
8833,12/17/2017,15.98
8834,5/4/2018,4.59
8835,1/25/2019,5.60
8836,10/2/2018,13.29
8837,11/27/2018,4.04
8838,12/6/2018,2.87
8839,8/1/2018,16.64
8840,10/19/2018,4.76
8841,6/4/2017,0.56
8842,2/7/2019,11.58
8843,5/11/2019,17.58
8844,1/31/2019,11.28
8845,10/20/2017,10.06
8846,4/15/2019,2.04
8847,11/19/2017,13.05
8848,6/23/2018,14.46
8849,5/19/2017,2.91
8850,7/12/2017,15.01
8851,1/24/2019,19.78
8852,7/30/2018,7.11
8853,4/16/2019,9.88
8854,2/11/2019,17.44
8855,1/25/2018,3.12
8856,3/5/2018,6.65
8857,6/2/2018,4.95
8858,10/21/2017,16.43
8859,11/14/2017,12.37
8860,10/26/2018,18.77
8861,7/30/2017,3.63
8862,7/28/2017,2.21
8863,9/19/2017,0.44
8864,11/4/2018,16.72
8865,8/29/2018,17.74
8866,5/14/2018,10.68
8867,1/28/2018,10.46
8868,7/19/2017,11.40
8869,9/22/2017,7.17
8870,2/19/2018,9.56
8871,6/5/2018,10.68
8872,1/27/2019,19.95
8873,11/5/2017,3.59
8874,2/21/2018,9.52
8875,9/30/2017,11.68
8876,5/7/2019,11.04
8877,5/28/2017,8.36
8878,10/6/2018,9.70
8879,3/29/2019,9.11
8880,5/29/2018,8.73
8881,7/30/2018,10.53
8882,1/16/2018,18.69
8883,2/15/2019,0.81
8884,9/1/2017,5.11
8885,5/8/2019,2.74
8886,6/25/2017,1.76
8887,10/3/2018,5.90
8888,8/2/2018,4.77
8889,9/19/2017,15.85
8890,3/25/2018,0.65
8891,6/25/2018,2.83
8892,8/28/2018,19.35
8893,9/26/2018,15.53
8894,7/20/2018,6.31
8895,3/29/2019,11.83
8896,2/7/2018,5.44
8897,4/12/2018,7.35
8898,7/30/2017,10.49
8899,6/25/2018,19.07
8900,5/18/2017,8.28
8901,6/10/2018,16.87
8902,11/3/2018,19.53
8903,4/6/2019,2.34
8904,5/3/2018,12.54
8905,2/19/2018,9.95
8906,4/3/2019,3.92
8907,6/3/2017,14.30
8908,5/11/2018,18.08
8909,4/14/2018,13.95
8910,3/15/2019,9.33
8911,10/18/2018,18.64
8912,10/27/2018,5.85
8913,9/18/2017,6.94
8914,5/5/2018,1.78
8915,10/17/2018,7.45
8916,8/13/2017,5.54
8917,7/12/2018,4.30
8918,2/3/2018,19.14
8919,10/10/2017,6.00
8920,11/30/2018,6.14
8921,5/5/2019,11.04
8922,6/20/2017,9.88
8923,9/15/2017,14.34
8924,2/8/2018,13.55
8925,6/30/2017,1.62
8926,4/21/2018,8.34
8927,7/2/2017,7.67
8928,2/17/2019,13.24
8929,11/14/2018,11.03
8930,2/6/2018,4.31
8931,7/30/2017,15.86
8932,12/7/2018,3.64
8933,8/29/2017,12.68
8934,10/4/2017,1.57
8935,10/10/2018,5.98
8936,8/20/2017,5.10
8937,3/29/2018,14.17
8938,8/13/2018,12.59
8939,7/5/2017,9.67
8940,11/5/2018,19.03
8941,1/1/2019,15.82
8942,12/5/2018,13.41
8943,4/8/2018,1.22
8944,11/27/2017,0.02
8945,9/10/2017,3.87
8946,3/12/2019,13.03
8947,3/17/2019,10.35
8948,2/13/2019,1.81
8949,1/24/2019,8.53
8950,3/19/2019,9.19
8951,4/7/2019,19.91
8952,8/25/2017,9.11
8953,10/1/2017,11.80
8954,4/3/2018,7.82
8955,6/30/2018,5.34
8956,1/21/2018,10.92
8957,11/20/2017,5.84
8958,12/24/2018,15.62
8959,8/14/2018,15.74
8960,9/26/2018,5.01
8961,6/26/2018,9.81
8962,8/16/2018,10.56
8963,6/20/2018,5.30
8964,5/7/2019,2.12
8965,7/10/2018,3.67
8966,10/5/2018,2.88
8967,2/10/2019,11.45
8968,2/24/2018,6.02
8969,11/20/2017,5.93
8970,2/9/2019,1.00
8971,3/17/2019,6.52
8972,1/2/2019,16.14
8973,10/12/2018,6.49
8974,4/29/2018,9.16
8975,7/14/2017,7.30
8976,8/4/2018,2.71
8977,12/8/2017,7.04
8978,2/17/2018,4.33
8979,9/16/2017,7.73
8980,3/1/2019,9.54
8981,1/13/2019,19.78
8982,7/30/2017,8.53
8983,9/15/2017,9.84
8984,4/23/2019,12.22
8985,1/14/2019,14.07
8986,1/11/2018,5.39
8987,8/14/2017,7.13
8988,5/15/2018,12.02
8989,11/21/2018,0.87
8990,6/2/2017,10.17
8991,8/27/2017,14.15
8992,10/9/2017,18.47
8993,10/5/2017,17.54
8994,5/2/2018,11.87
8995,5/29/2018,15.83
8996,6/9/2017,5.56
8997,10/29/2018,14.23
8998,4/22/2019,6.49
8999,8/1/2018,4.63
9000,4/7/2019,5.94
9001,3/15/2019,11.53
9002,4/20/2019,13.14
9003,9/12/2017,13.38
9004,5/11/2019,17.14
9005,11/2/2017,10.76
9006,1/7/2018,13.01
9007,8/11/2018,2.64
9008,10/22/2017,13.34
9009,5/7/2018,10.83
9010,5/20/2018,19.35
9011,1/18/2018,7.48
9012,9/13/2018,7.92
9013,12/2/2018,10.96
9014,10/6/2017,7.59
9015,3/14/2019,18.52
9016,8/30/2017,0.04
9017,5/6/2018,15.94
9018,8/27/2017,1.90
9019,6/10/2018,5.23
9020,12/24/2018,11.92
9021,1/9/2019,19.23
9022,9/28/2017,6.83
9023,4/9/2018,14.04
9024,5/30/2017,2.22
9025,2/26/2019,9.53
9026,1/23/2018,12.79
9027,8/29/2017,14.58
9028,12/14/2017,9.56
9029,11/21/2017,11.62
9030,6/16/2018,15.75
9031,2/7/2018,18.40
9032,10/31/2018,9.26
9033,10/1/2018,9.84
9034,1/17/2019,5.27
9035,11/20/2018,1.57
9036,3/5/2019,19.08
9037,6/16/2018,1.61
9038,5/5/2018,19.89
9039,2/28/2018,14.70
9040,4/29/2019,6.23
9041,6/19/2017,5.90
9042,7/28/2018,5.26
9043,5/6/2018,16.18
9044,6/27/2018,1.32
9045,4/22/2019,12.93
9046,9/15/2018,18.83
9047,1/14/2019,18.89
9048,10/10/2017,11.89
9049,9/30/2018,4.10
9050,5/31/2018,10.43
9051,7/7/2017,9.48
9052,2/23/2018,6.85
9053,2/23/2018,5.85
9054,1/14/2019,5.82
9055,10/17/2018,12.37
9056,9/23/2018,15.28
9057,3/27/2018,19.21
9058,5/10/2019,17.48
9059,12/17/2018,12.92
9060,8/28/2017,0.06
9061,3/20/2019,10.97
9062,3/4/2018,7.83
9063,7/28/2017,19.78
9064,1/24/2018,19.92
9065,7/11/2017,4.63
9066,3/12/2019,1.36
9067,4/30/2018,19.83
9068,5/12/2018,4.81
9069,12/6/2017,5.71
9070,5/7/2018,9.14
9071,11/15/2017,2.61
9072,3/26/2018,12.50
9073,12/22/2018,11.22
9074,8/18/2018,4.16
9075,4/16/2018,4.26
9076,11/4/2018,5.11
9077,6/11/2017,0.80
9078,7/11/2017,16.45
9079,2/8/2018,3.85
9080,4/24/2019,18.81
9081,8/19/2017,11.94
9082,5/14/2018,14.47
9083,7/12/2018,16.26
9084,10/16/2018,6.47
9085,6/5/2017,17.92
9086,5/2/2018,11.30
9087,8/11/2018,3.84
9088,2/2/2019,16.25
9089,12/15/2017,18.12
9090,12/24/2017,9.23
9091,4/28/2018,15.31
9092,11/6/2017,15.25
9093,1/12/2019,3.20
9094,4/4/2018,17.27
9095,3/25/2018,10.47
9096,2/27/2019,0.84
9097,11/19/2018,10.09
9098,2/7/2019,10.73
9099,5/29/2018,5.20
9100,11/3/2018,5.66
9101,1/20/2019,7.85
9102,8/8/2017,19.00
9103,1/30/2019,7.83
9104,3/22/2018,11.90
9105,6/26/2018,9.79
9106,2/9/2018,17.41
9107,2/21/2019,2.91
9108,7/16/2018,7.56
9109,4/26/2018,7.07
9110,7/21/2017,7.69
9111,11/2/2017,7.97
9112,7/7/2017,10.41
9113,9/17/2017,3.85
9114,9/26/2017,9.14
9115,3/7/2019,12.78
9116,2/23/2019,15.96
9117,11/17/2018,16.20
9118,10/24/2018,9.97
9119,5/31/2017,2.73
9120,2/10/2018,9.68
9121,3/27/2018,8.95
9122,1/16/2019,18.94
9123,5/17/2018,6.32
9124,1/27/2018,16.18
9125,1/20/2019,12.60
9126,11/18/2017,6.64
9127,9/9/2018,12.28
9128,12/31/2017,3.70
9129,4/1/2019,13.04
9130,3/26/2018,4.23
9131,5/25/2018,16.17
9132,10/3/2017,9.68
9133,7/31/2018,5.92
9134,9/4/2018,18.36
9135,12/10/2018,4.46
9136,12/8/2017,6.66
9137,10/13/2018,16.36
9138,7/17/2018,15.16
9139,11/21/2017,14.38
9140,10/10/2017,5.98
9141,7/31/2017,17.18
9142,11/9/2017,5.01
9143,1/21/2019,3.13
9144,7/10/2018,9.79
9145,2/16/2019,5.57
9146,7/28/2018,5.34
9147,12/10/2018,17.68
9148,5/10/2019,11.43
9149,2/1/2018,12.63
9150,3/14/2019,15.03
9151,8/11/2018,10.78
9152,6/12/2017,17.24
9153,10/24/2017,18.32
9154,7/21/2018,14.77
9155,5/3/2019,3.06
9156,1/7/2018,19.72
9157,2/3/2019,10.86
9158,3/5/2018,14.69
9159,2/17/2019,3.48
9160,12/13/2018,12.86
9161,4/11/2019,7.90
9162,7/21/2017,10.53
9163,10/21/2018,14.05
9164,8/28/2017,9.67
9165,12/14/2018,1.51
9166,11/19/2017,9.86
9167,12/29/2017,5.38
9168,10/24/2018,19.03
9169,10/30/2018,19.00
9170,3/16/2019,3.74
9171,7/30/2017,15.73
9172,11/20/2018,1.30
9173,11/17/2018,8.63
9174,9/29/2018,18.70
9175,11/19/2018,16.67
9176,9/5/2018,12.85
9177,9/1/2017,19.01
9178,1/16/2018,13.51
9179,8/27/2018,3.15
9180,7/28/2017,14.95
9181,1/20/2019,4.65
9182,7/1/2017,8.17
9183,7/5/2018,8.11
9184,2/14/2018,2.49
9185,12/15/2017,9.30
9186,2/14/2018,8.02
9187,2/17/2019,7.47
9188,10/30/2018,0.77
9189,8/4/2017,3.41
9190,12/9/2018,14.17
9191,3/16/2018,2.81
9192,8/22/2018,15.14
9193,6/5/2018,13.01
9194,7/5/2018,19.99
9195,3/7/2018,6.97
9196,9/28/2017,5.43
9197,10/22/2018,11.57
9198,11/23/2018,16.47
9199,5/13/2018,1.66
9200,8/10/2017,1.13
9201,2/12/2018,16.52
9202,7/13/2018,19.41
9203,5/31/2017,14.91
9204,12/12/2017,12.26
9205,9/21/2017,6.32
9206,4/17/2018,14.08
9207,4/17/2018,3.73
9208,6/12/2017,16.62
9209,8/31/2017,9.44
9210,4/20/2019,17.48
9211,2/11/2018,0.03
9212,11/13/2017,0.99
9213,9/10/2018,18.63
9214,9/13/2017,15.68
9215,7/10/2017,18.35
9216,10/25/2017,16.51
9217,3/27/2019,2.66
9218,3/8/2019,8.38
9219,5/2/2019,13.08
9220,4/8/2019,0.64
9221,6/29/2018,4.43
9222,8/29/2017,10.02
9223,9/11/2018,12.05
9224,7/23/2017,15.37
9225,3/2/2019,16.98
9226,7/23/2018,10.62
9227,3/10/2018,2.51
9228,7/18/2017,11.60
9229,3/17/2018,0.22
9230,9/7/2018,9.22
9231,5/31/2018,7.70
9232,9/3/2017,9.10
9233,7/9/2018,0.73
9234,2/1/2018,7.76
9235,12/15/2018,13.05
9236,1/30/2019,12.75
9237,4/2/2018,5.24
9238,5/24/2017,5.10
9239,5/31/2018,10.01
9240,12/17/2018,10.64
9241,4/1/2019,3.95
9242,6/22/2017,0.24
9243,7/7/2017,6.99
9244,9/20/2017,2.51
9245,8/4/2018,9.44
9246,11/5/2018,7.78
9247,7/31/2018,0.98
9248,1/1/2019,19.49
9249,1/16/2019,2.82
9250,10/9/2017,18.38
9251,4/10/2019,4.92
9252,5/4/2019,11.84
9253,12/28/2018,17.57
9254,2/9/2018,4.87
9255,6/18/2018,16.11
9256,3/14/2018,13.03
9257,8/25/2017,4.92
9258,1/17/2019,4.62
9259,9/16/2017,15.53
9260,6/7/2018,6.52
9261,4/13/2019,19.12
9262,12/19/2017,6.90
9263,11/9/2017,13.78
9264,2/4/2019,5.09
9265,10/9/2018,5.25
9266,11/7/2017,5.68
9267,10/13/2018,15.21
9268,12/1/2018,11.62
9269,2/3/2018,2.83
9270,6/4/2017,16.38
9271,3/22/2018,7.16
9272,11/18/2017,4.38
9273,1/21/2018,11.73
9274,9/18/2018,13.68
9275,5/10/2018,15.67
9276,3/8/2018,9.48
9277,5/8/2018,5.13
9278,11/15/2018,13.15
9279,8/9/2017,9.67
9280,1/9/2018,2.16
9281,8/17/2017,1.65
9282,3/29/2019,15.41
9283,7/7/2018,6.79
9284,12/20/2017,14.05
9285,9/11/2018,14.12
9286,1/19/2019,2.83
9287,5/23/2018,8.40
9288,8/29/2018,19.05
9289,11/23/2018,16.00
9290,8/15/2018,10.24
9291,6/20/2018,8.36
9292,1/27/2018,8.79
9293,6/5/2017,5.83
9294,7/30/2017,0.33
9295,8/3/2017,7.90
9296,7/30/2017,3.30
9297,2/7/2019,5.41
9298,11/26/2018,16.18
9299,1/15/2018,9.49
9300,2/12/2018,5.42
9301,9/24/2018,19.48
9302,12/17/2018,6.00
9303,2/7/2018,5.34
9304,1/24/2018,14.89
9305,3/19/2019,3.69
9306,9/19/2017,18.98
9307,10/16/2017,8.32
9308,12/19/2018,10.97
9309,9/30/2018,17.41
9310,11/17/2017,9.78
9311,6/9/2017,4.62
9312,6/10/2017,5.92
9313,8/23/2018,14.78
9314,9/30/2018,16.25
9315,5/18/2018,16.73
9316,4/4/2018,9.15
9317,5/2/2019,18.23
9318,2/21/2018,3.02
9319,4/22/2019,12.53
9320,8/16/2017,3.82
9321,1/4/2019,7.36
9322,5/29/2017,17.60
9323,5/31/2017,1.97
9324,7/31/2018,11.39
9325,11/19/2017,16.93
9326,10/8/2018,15.48
9327,10/29/2018,5.45
9328,9/16/2018,14.53
9329,6/15/2018,9.97
9330,7/21/2018,12.71
9331,7/20/2017,11.98
9332,10/12/2018,14.57
9333,5/12/2018,2.92
9334,1/22/2019,16.11
9335,5/1/2018,7.73
9336,8/2/2018,4.62
9337,6/26/2018,3.67
9338,10/19/2017,0.18
9339,5/17/2019,5.23
9340,11/28/2018,19.39
9341,7/22/2018,18.09
9342,9/4/2018,4.88
9343,1/14/2019,10.81
9344,8/11/2017,18.54
9345,12/27/2018,0.86
9346,1/7/2019,19.41
9347,4/8/2019,4.27
9348,7/6/2017,2.00
9349,6/11/2017,13.36
9350,10/2/2017,15.26
9351,11/24/2018,10.46
9352,8/2/2018,6.91
9353,10/10/2018,2.29
9354,4/17/2019,13.51
9355,6/24/2017,10.61
9356,7/14/2018,2.27
9357,6/22/2018,8.99
9358,10/21/2018,5.46
9359,5/5/2019,4.03
9360,11/11/2018,4.70
9361,2/7/2018,4.56
9362,7/2/2017,7.33
9363,9/17/2017,12.42
9364,1/24/2018,18.25
9365,2/15/2018,2.72
9366,5/4/2019,15.76
9367,2/11/2018,16.44
9368,2/25/2018,7.39
9369,10/24/2018,17.06
9370,9/8/2017,6.18
9371,5/29/2017,2.05
9372,10/27/2018,3.59
9373,2/20/2018,5.06
9374,2/14/2018,2.89
9375,3/9/2019,5.04
9376,5/30/2017,11.60
9377,10/9/2018,3.64
9378,1/12/2018,9.13
9379,11/20/2018,0.83
9380,6/5/2018,9.01
9381,7/30/2018,10.16
9382,2/5/2019,8.22
9383,12/16/2017,16.93
9384,1/20/2019,15.22
9385,7/3/2018,6.72
9386,4/18/2018,4.01
9387,9/11/2017,7.97
9388,4/29/2019,8.46
9389,6/9/2018,0.77
9390,3/5/2018,9.21
9391,9/21/2017,4.56
9392,8/29/2018,17.52
9393,12/16/2017,6.75
9394,7/11/2018,7.83
9395,10/3/2018,7.95
9396,8/27/2018,14.40
9397,12/13/2018,12.86
9398,8/22/2017,18.07
9399,4/17/2018,13.15
9400,12/12/2017,15.00
9401,10/26/2018,13.96
9402,9/26/2018,17.81
9403,4/2/2019,8.13
9404,9/24/2017,7.60
9405,5/29/2017,2.09
9406,12/23/2018,7.78
9407,9/29/2018,16.06
9408,1/22/2019,13.19
9409,4/17/2018,3.57
9410,9/25/2018,7.64
9411,11/7/2018,2.43
9412,5/23/2017,7.65
9413,6/17/2018,18.81
9414,10/5/2018,4.92
9415,2/1/2019,2.42
9416,12/21/2017,19.85
9417,2/1/2018,2.56
9418,7/9/2017,18.70
9419,10/28/2017,17.47
9420,1/4/2018,5.79
9421,10/4/2017,12.28
9422,11/21/2017,18.23
9423,2/22/2018,19.69
9424,7/7/2017,0.71
9425,3/9/2018,12.25
9426,7/28/2017,5.34
9427,7/3/2018,6.34
9428,9/25/2017,5.68
9429,10/8/2018,14.01
9430,3/7/2018,6.99
9431,7/12/2017,7.34
9432,1/3/2019,4.59
9433,11/24/2018,7.28
9434,10/7/2017,4.08
9435,5/13/2018,4.64
9436,7/11/2018,9.99
9437,2/16/2018,19.54
9438,11/15/2018,6.23
9439,6/27/2017,1.68
9440,9/7/2018,15.36
9441,5/16/2018,17.92
9442,6/8/2018,13.46
9443,4/8/2019,15.96
9444,10/31/2018,7.89
9445,1/26/2018,5.94
9446,2/25/2019,13.57
9447,6/2/2017,12.48
9448,11/1/2017,10.08
9449,6/11/2017,3.45
